,protein,total_fat,carbohydrates,label,name,food_energy,labels_names
0,0.75999999,0.090000004,5.119999886,12,"מי גבינה, חומצי, נוזלי",24.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
1,5.254734039,1.731351376,15.27007294,12,"בורגול, מבושל עם שעועית לבנה ועגבניות",112.2690506,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
2,1.029999971,4.380000114,6.889999866,12,חלב אם,70.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
3,3.299999952,3.0,4.599999905,12,"חלב 3% שומן, תנובה, טרה, הרדוף, יטבתה",60.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4,3.0,1.0,4.599999905,12,"חלב 1% שומן בקרטון מועשר ויטמין A,D, וסידן ",42.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
5,3.200000048,3.0,4.599999905,12,"חלב 3% שומן, מועשר בסידן, תנובה,טרה,יטבתה",58.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
6,3.0,3.0,4.699999809,12,"חלב 3% שומן, מועשר בויטמינים B12, D,E, יטבתה",57.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
7,3.299999952,1.0,5.099999905,12,"חלב 1% שומן, תנובה, טרה, הרדוף, יטבתה",43.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
8,2.5,3.0,12.0,12,"משקה חלב בטעם וניל,3% שומן, טרה",85.80000305,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
9,3.200000048,2.0,4.900000095,12,"חלב 2% שומן, כולל דל לקטוז, תנובה",51.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
10,3.56,4.14,4.45,12,חלב עזים 4% שומן,69.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
11,3.0,3.700000048,4.699999809,12,"חלב עזים 3.7% שומן, צוריאל",66.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
12,6.0,7.0,5.400000095,12,חלב כבשים 7% שומן,108.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
13,3.099999905,3.0,4.699999809,12,חלב נאקות (גמלים),58.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
14,3.24000001,3.289999962,4.730000019,12,"חלב מיובש, מלא, משוחזר",61.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
15,35.09999847,0.720000029,52.18999863,13,"חלב מיובש דל שומן ,אבקה, ללא תוספת ויטמין A",358.0,לא סווג
16,11.72999954,0.540000021,73.44999695,18,"מי גבינה מיובשים, אבקה, DRIED WHEY",339.0,1.8 מידגנים (Cereals)
17,7.91,8.7,54.4,8,"חלב מרוכז, ממותק, לא מדולל",321.0,1.7 דברי מאפה מתוקים
18,3.299999952,4.5,3.5,12,"יוגורט 4.5% שומן, תנובה",68.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
19,4.400000095,3.0,4.599999905,12,"יוגורט ביו 3% שומן, תנובה",65.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
20,3.599999905,1.5,5.0,12,"יוגורט, 1.5% שומן, שלי, ריוויון , תנובה",48.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
21,4.0,3.0,7.0,12,"יוגורט של פעם 3% שומן, השומרון",71.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
22,2.900000095,1.899999976,17.39999962,12,"יוגורט 1.9% שומן  עם גרנולה ופירות ,פרילי טבע, תנובה",98.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
23,5.2,3.0,4.5,12,"יוגורט ביו  3% שומן,דנונה, שטראוס",70.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
24,3.799999952,3.0,18.20000076,12,"יוגורט ביו 3%, תות/אפרסק/שזיף/מנגו",115.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
25,4.800000191,0.0,4.900000095,12,"יוגורט פרי דיאט 0% פירות יער, דובדבן, מיקס פירות טרופי ",40.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
26,4.900000095,1.5,5.0,12,"יוגורט ביו 1.5% שומן,דנונה, שטראוס",53.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
27,4.199999809,0.0,5.0,12,"יוגורט, אקטיביה דיאט 0% שומן טבעי, פטל אוכמניות, שזיף מיובש",37.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
28,3.700000048,1.5,16.0,12,"יוגורט 1.5% שומן, אקטיביה, בטעם שזיף מיובש/פרי יבש/תות/אפרסק/פטל/גרנולה, דנונה",93.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
29,5.5,0.0,3.700000048,12,"יוגורט 0% שומן, יופלה, טבעי",37.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
30,2.900000095,3.5,4.5,12,"יוגורט לשתייה עם מלפפונים ,ציזיקי  3.5% שומן, גד",61.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
31,3.799999952,5.0,4.0,12,"יוגורט 5% שומן, מחלב בופאלו",78.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
32,2.900000095,0.200000003,5.099999905,12,"משקה יוגורט 0% שומן אקטימל דיאט,שטראוס",34.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
33,4.699999809,3.0,4.699999809,12,יוגורט 3% שומן תנובה,65.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
34,2.900000095,1.799999952,17.0,12,"משקה יוגורט 1.8% שומן, בטעמים, אקטימל, שטראוס",96.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
35,3.9,0.0,5.5,12,"יוגורט, דנונה דיאט 0% קפוצ'ינו, תות, אננס, אפרסק, דובדבן , משמש, רום צימוקים, מנגו , פטל",38.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
36,3.494400024,3.900000095,6.300000191,12,"יוגורט 3.9% שומן, מחלב עזים, צוריאל",74.68000031,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
37,3.2,0.1,6.5,12,"משקה יוגורט ביו 0%, תות, אננס,טרה",40.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
38,3.099999905,1.5,17.20000076,12,"משקה יוגורט ביו 1.5%, תות/מנגו/ בננה/תפוז,טרה",94.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
39,5.599999905,2.700000048,13.5,12,"יוגורט יופלה, 2.7% שומן עם גרנולה, תנובה",104.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
40,5.400000095,1.700000048,6.5,12,"יוגורט 1.7% שומן, מולר",63.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
41,3.599999905,7.0,3.5,29,"יוגורט 7%,תנובה",91.0,לא סווג
42,3.299999952,4.5,4.199999809,12,"לבן 4.5% שומן, אשל,תנובה",71.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
43,3.599999905,4.0,5.0,12,"יוגורט 4%  שומן, דנובה, תנובה",71.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
44,4.5,3.0,4.300000191,12,"יוגורט 3% שומן, אקטיביה, טבעי",62.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
45,4.0,3.0,16.70000076,12,"יוגורט 3% שומן, בטעם פאי תפוחים/תות בננה/בננה ואגוזים, שטראוס",112.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
46,3.0,3.0,4.0,12,"יוגורט 3% שומן, איירן , גד",55.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
47,3.599999905,3.0,16.89999962,12,"יוגורט 3% שומן, בטעמי פרי,שטראוס",109.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
48,5.599999905,5.0,9.899999619,12,"מעדן, גמדים, 5% שומן, גבינה לבנה עם מחית בננה, תות או משמש",105.0,1.5 ירקות עמילניים 10.1 משקאות ממותקים בסוכר 10.2 משקאות ממותקים בתחליפי סוכר 10.3 משקאות אורז/ שיבולת שועל 10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 2 קבוצת הירקות 3 קבוצת הפירות 6.1 מוצרי חלב לא ממותקים 6.2 מוצרי חלב ממותקים בסוכר 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
